Ship Mode,Segment,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,ship_days,order_month,order_quarter,order_dayofweek,order_year,order_day,is_profitable,high_discount,is_standard_shipping
Second Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,61.4,5,0.0,3,11,4,3,2016,10,1,0,0
Second Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Storage,720.76,4,0.0,3,11,4,3,2016,10,1,0,0
Second Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Art,14.7,5,0.0,3,11,4,3,2016,10,1,0,0
Standard Class,Corporate,Los Angeles,California,90036,West,Furniture,Furnishings,37.68,2,0.0,6,4,2,0,2015,13,1,0,1
Standard Class,Corporate,Los Angeles,California,90036,West,Office Supplies,Appliances,75.84,2,0.0,6,4,2,0,2015,13,1,0,1
Second Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,166.44,3,0.0,5,9,3,1,2017,12,1,0,0
Same Day,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,61.96,2,0.0,0,10,4,5,2016,8,1,0,0
Standard Class,Corporate,Los Angeles,California,90036,West,Office Supplies,Storage,99.87,3,0.0,5,9,3,5,2017,9,1,0,1
Standard Class,Corporate,Los Angeles,California,90036,West,Furniture,Furnishings,6.28,1,0.0,4,8,3,0,2014,25,1,0,1
Standard Class,Corporate,Los Angeles,California,90036,West,Technology,Accessories,95.1,5,0.0,4,8,3,0,2014,25,1,0,1
Standard Class,Corporate,Los Angeles,California,90036,West,Office Supplies,Paper,25.92,4,0.0,4,8,3,0,2014,25,1,0,1
Standard Class,Corporate,Los Angeles,California,90036,West,Office Supplies,Storage,48.84,4,0.0,4,8,3,0,2014,25,1,0,1
Standard Class,Home Office,Los Angeles,California,90036,West,Furniture,Furnishings,15.24,3,0.0,4,12,4,0,2015,14,1,0,1
Standard Class,Corporate,Los Angeles,California,90036,West,Technology,Accessories,44.75,5,0.0,4,6,2,5,2017,3,1,0,1
Standard Class,Corporate,Los Angeles,California,90036,West,Office Supplies,Paper,11.96,2,0.0,4,6,2,5,2017,3,1,0,1
Second Class,Home Office,Los Angeles,California,90036,West,Office Supplies,Paper,13.36,2,0.0,5,12,4,5,2017,16,1,0,0
Second Class,Home Office,Los Angeles,California,90036,West,Office Supplies,Storage,158.9,5,0.0,5,12,4,5,2017,16,1,0,0
Standard Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Appliances,168.1,5,0.0,5,11,4,3,2017,2,1,0,1
Standard Class,Corporate,Los Angeles,California,90036,West,Office Supplies,Paper,32.04,4,0.0,5,5,2,0,2016,9,1,0,1
Standard Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,154.9,5,0.0,5,1,1,5,2017,14,1,0,1
Standard Class,Home Office,Los Angeles,California,90036,West,Office Supplies,Art,21.4,5,0.0,4,4,2,5,2014,26,1,0,1
Standard Class,Home Office,Los Angeles,California,90036,West,Office Supplies,Labels,12.6,2,0.0,4,4,2,5,2014,26,1,0,1
Standard Class,Consumer,Los Angeles,California,90036,West,Furniture,Furnishings,59.99,7,0.0,6,1,1,5,2016,23,1,0,1
First Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,19.44,3,0.0,2,4,2,1,2016,12,1,0,0
Same Day,Consumer,Los Angeles,California,90036,West,Office Supplies,Art,6.08,2,0.0,0,3,1,3,2017,30,1,0,0
Standard Class,Corporate,Los Angeles,California,90036,West,Office Supplies,Storage,221.96,2,0.0,4,12,4,1,2015,8,1,0,1
Standard Class,Corporate,Los Angeles,California,90036,West,Technology,Accessories,236.0,4,0.0,4,12,4,1,2015,8,1,0,1
First Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Art,99.2,5,0.0,2,9,3,4,2017,29,1,0,0
Standard Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,25.92,4,0.0,7,8,3,6,2017,20,1,0,1
Standard Class,Corporate,Los Angeles,California,90036,West,Technology,Accessories,1649.95,5,0.0,6,7,3,2,2017,26,1,0,1
First Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Appliances,61.44,3,0.0,3,6,2,6,2017,11,1,0,0
Standard Class,Corporate,Los Angeles,California,90036,West,Office Supplies,Paper,105.52,4,0.0,6,2,1,0,2016,1,1,0,1
Standard Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,19.98,2,0.0,4,3,1,5,2016,12,1,0,1
Second Class,Corporate,Los Angeles,California,90036,West,Office Supplies,Art,39.68,2,0.0,4,1,1,3,2016,28,1,0,0
Second Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,17.12,4,0.0,5,12,4,6,2015,20,1,0,0
Same Day,Corporate,Los Angeles,California,90036,West,Office Supplies,Supplies,231.72,2,0.0,0,6,2,6,2016,26,1,0,0
Same Day,Corporate,Los Angeles,California,90036,West,Office Supplies,Fasteners,17.9,5,0.0,0,6,2,6,2016,26,1,0,0
Same Day,Corporate,Los Angeles,California,90036,West,Office Supplies,Paper,12.48,2,0.0,0,6,2,6,2016,26,1,0,0
Second Class,Corporate,Los Angeles,California,90036,West,Office Supplies,Storage,276.28,2,0.0,3,7,3,6,2014,27,0,0,0
Standard Class,Home Office,Los Angeles,California,90036,West,Office Supplies,Labels,22.05,7,0.0,6,6,2,0,2016,6,1,0,1
Standard Class,Home Office,Los Angeles,California,90036,West,Office Supplies,Paper,99.9,5,0.0,6,6,2,0,2016,6,1,0,1
Standard Class,Consumer,Los Angeles,California,90036,West,Furniture,Furnishings,94.68,9,0.0,4,9,3,4,2016,2,1,0,1
Standard Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Storage,23.67,3,0.0,4,9,3,4,2016,2,1,0,1
Standard Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Art,18.69,7,0.0,4,9,3,4,2016,2,1,0,1
Standard Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,211.04,8,0.0,6,9,3,5,2017,23,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Technology,Accessories,13.98,2,0.0,6,11,4,1,2015,24,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,146.73,3,0.0,6,11,4,1,2015,24,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Furniture,Furnishings,79.76,4,0.0,6,11,4,1,2015,24,1,0,1
Second Class,Home Office,Los Angeles,California,90004,West,Furniture,Furnishings,238.56,3,0.0,4,11,4,6,2016,6,1,0,0
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,20.94,3,0.0,4,8,3,1,2014,5,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,110.96,2,0.0,4,8,3,1,2014,5,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Supplies,51.52,4,0.0,4,9,3,3,2015,10,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,58.32,9,0.0,5,8,3,0,2015,31,1,0,1
Second Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Labels,11.56,4,0.0,3,12,4,5,2014,27,1,0,0
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Labels,8.67,3,0.0,4,7,3,1,2017,11,1,0,1
Standard Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Art,6.72,4,0.0,6,8,3,5,2015,1,1,0,1
Same Day,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,122.97,3,0.0,0,6,2,6,2017,11,1,0,0
First Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Envelopes,21.84,3,0.0,2,11,4,6,2014,23,1,0,0
First Class,Consumer,Los Angeles,California,90004,West,Technology,Accessories,29.99,1,0.0,2,11,4,6,2014,23,1,0,0
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,368.91,9,0.0,4,11,4,1,2015,24,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Art,14.7,5,0.0,4,11,4,1,2015,24,1,0,1
Second Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,13.36,2,0.0,3,2,1,6,2015,15,1,0,0
Second Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Appliances,541.44,6,0.0,3,2,1,6,2015,15,1,0,0
Second Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,19.44,3,0.0,3,2,1,6,2015,15,1,0,0
Second Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Storage,41.96,2,0.0,2,9,3,5,2016,24,1,0,0
Second Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Paper,41.7,5,0.0,2,9,3,5,2016,24,1,0,0
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Envelopes,17.48,2,0.0,6,9,3,4,2015,25,1,0,1
Standard Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Storage,5.98,1,0.0,4,5,2,3,2016,5,1,0,1
Second Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Art,32.4,5,0.0,3,6,2,0,2014,30,1,0,0
Same Day,Consumer,Los Angeles,California,90004,West,Office Supplies,Storage,77.88,2,0.0,0,10,4,5,2015,17,1,0,0
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Appliances,262.24,2,0.0,6,5,2,5,2016,28,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,182.72,8,0.0,6,5,2,5,2016,28,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Technology,Accessories,131.6,7,0.0,6,5,2,5,2016,28,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Storage,217.85,5,0.0,4,9,3,0,2017,4,1,0,1
Second Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Storage,69.52,2,0.0,5,5,2,2,2017,3,1,0,0
Second Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Storage,763.44,8,0.0,5,5,2,2,2017,3,1,0,0
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Labels,9.24,3,0.0,4,2,1,2,2015,18,1,0,1
Standard Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Appliances,43.92,4,0.0,6,9,3,5,2014,20,1,0,1
Second Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Art,11.16,2,0.0,4,12,4,5,2017,9,1,0,0
Second Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Appliances,189.0,1,0.0,4,12,4,5,2017,9,1,0,0
Standard Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Labels,5.78,2,0.0,5,5,2,1,2014,6,1,0,1
Standard Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Art,107.94,6,0.0,5,5,2,1,2014,6,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Paper,11.96,2,0.0,7,3,1,3,2015,19,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Supplies,17.76,2,0.0,5,12,4,0,2016,26,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Appliances,7.9,2,0.0,5,12,4,0,2016,26,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Art,53.97,3,0.0,5,12,4,0,2016,26,1,0,1
Second Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Storage,947.17,7,0.0,2,4,2,5,2015,18,1,0,0
Second Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Paper,61.96,2,0.0,2,4,2,5,2015,18,1,0,0
First Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,17.94,3,0.0,2,5,2,6,2016,8,1,0,0
Standard Class,Consumer,Los Angeles,California,90004,West,Furniture,Furnishings,77.6,4,0.0,4,1,1,1,2015,13,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Furniture,Furnishings,464.85,9,0.0,4,1,1,1,2015,13,1,0,1
Standard Class,Home Office,Los Angeles,California,90004,West,Technology,Accessories,79.99,1,0.0,5,5,2,6,2017,7,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Paper,8.0,2,0.0,6,5,2,1,2014,13,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Appliances,39.0,12,0.0,7,11,4,6,2016,20,1,0,1
Second Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Art,6.56,2,0.0,5,9,3,5,2017,9,1,0,0
Second Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,47.52,9,0.0,5,9,3,5,2017,9,1,0,0
Second Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Appliances,7.78,2,0.0,2,11,4,1,2014,11,1,0,0
Second Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Paper,123.92,4,0.0,2,11,4,1,2014,11,1,0,0
Standard Class,Consumer,Los Angeles,California,90004,West,Furniture,Furnishings,19.76,4,0.0,4,9,3,3,2017,7,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Storage,87.92,4,0.0,5,7,3,0,2017,3,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Furniture,Furnishings,14.76,2,0.0,7,12,4,3,2016,15,1,0,1
Standard Class,Home Office,Los Angeles,California,90004,West,Office Supplies,Paper,38.88,6,0.0,4,11,4,4,2016,4,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Technology,Accessories,254.97,3,0.0,7,8,3,6,2016,21,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Paper,12.96,2,0.0,7,8,3,6,2016,21,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Paper,47.52,9,0.0,7,8,3,6,2016,21,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Envelopes,21.34,2,0.0,7,4,2,5,2015,25,1,0,1
Second Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Storage,99.87,3,0.0,3,8,3,3,2017,3,1,0,0
Second Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,52.76,2,0.0,3,4,2,5,2015,11,1,0,0
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Supplies,29.7,3,0.0,7,3,1,4,2017,31,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Art,7.44,3,0.0,4,11,4,1,2014,25,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Paper,37.52,4,0.0,5,5,2,1,2017,30,1,0,1
Second Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Art,70.95,3,0.0,4,4,2,6,2014,6,1,0,0
Second Class,Corporate,Los Angeles,California,90004,West,Technology,Accessories,299.97,3,0.0,4,4,2,6,2014,6,1,0,0
Standard Class,Consumer,Los Angeles,California,90004,West,Furniture,Furnishings,312.03,3,0.0,7,8,3,0,2016,15,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Storage,17.94,3,0.0,7,8,3,0,2016,15,1,0,1
Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,37.52,4,0.0,7,8,3,0,2016,15,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Paper,10.86,2,0.0,4,5,2,0,2015,18,1,0,1
Standard Class,Corporate,Los Angeles,California,90004,West,Office Supplies,Art,23.04,8,0.0,4,12,4,3,2016,1,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Furniture,Furnishings,48.86,7,0.0,5,6,2,0,2014,9,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Art,7.28,4,0.0,5,6,2,0,2014,9,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Appliances,114.9,5,0.0,5,6,2,0,2014,9,1,0,1
Standard Class,Home Office,Los Angeles,California,90032,West,Technology,Accessories,176.8,8,0.0,4,8,3,1,2014,26,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Storage,93.06,6,0.0,4,10,4,4,2016,28,1,0,1
First Class,Consumer,Los Angeles,California,90032,West,Technology,Accessories,66.26,2,0.0,2,5,2,5,2016,21,1,0,0
Standard Class,Consumer,Los Angeles,California,90032,West,Furniture,Furnishings,47.94,3,0.0,4,9,3,3,2017,7,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Paper,20.04,3,0.0,4,4,2,4,2016,8,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Storage,64.96,2,0.0,4,4,2,4,2016,8,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Paper,12.96,2,0.0,4,4,2,4,2016,8,1,0,1
Standard Class,Corporate,Los Angeles,California,90032,West,Office Supplies,Paper,38.88,6,0.0,5,12,4,6,2016,18,1,0,1
Standard Class,Corporate,Los Angeles,California,90032,West,Furniture,Furnishings,183.84,8,0.0,5,12,4,6,2016,18,1,0,1
Standard Class,Corporate,Los Angeles,California,90032,West,Office Supplies,Supplies,579.3,5,0.0,5,12,4,6,2016,18,1,0,1
Same Day,Consumer,Los Angeles,California,90032,West,Office Supplies,Paper,13.44,3,0.0,0,10,4,6,2014,19,1,0,0
Standard Class,Corporate,Los Angeles,California,90032,West,Office Supplies,Art,14.52,3,0.0,4,6,2,4,2014,13,1,0,1
Second Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Fasteners,21.48,6,0.0,2,7,3,0,2016,25,1,0,0
First Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Art,16.4,5,0.0,3,6,2,5,2017,10,1,0,0
Same Day,Corporate,Los Angeles,California,90032,West,Office Supplies,Paper,10.86,2,0.0,1,12,4,5,2017,2,1,0,0
Same Day,Corporate,Los Angeles,California,90032,West,Office Supplies,Appliances,79.47,3,0.0,1,12,4,5,2017,2,1,0,0
Same Day,Corporate,Los Angeles,California,90032,West,Office Supplies,Art,10.08,6,0.0,1,12,4,5,2017,2,1,0,0
First Class,Consumer,Los Angeles,California,90032,West,Technology,Accessories,82.95,5,0.0,3,11,4,3,2016,3,1,0,0
First Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Labels,87.71,7,0.0,3,11,4,3,2016,3,1,0,0
First Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Appliances,1101.48,4,0.0,3,11,4,3,2016,3,1,0,0
First Class,Corporate,Los Angeles,California,90032,West,Office Supplies,Paper,15.7,5,0.0,2,11,4,3,2015,12,1,0,0
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Fasteners,45.92,4,0.0,5,12,4,3,2015,24,1,0,1
Second Class,Corporate,Los Angeles,California,90032,West,Technology,Accessories,12.99,1,0.0,5,2,1,6,2016,21,1,0,0
Second Class,Corporate,Los Angeles,California,90032,West,Office Supplies,Storage,449.15,5,0.0,5,2,1,6,2016,21,1,0,0
Standard Class,Consumer,Los Angeles,California,90032,West,Furniture,Furnishings,24.7,5,0.0,6,4,2,4,2016,8,1,0,1
Standard Class,Corporate,Los Angeles,California,90032,West,Office Supplies,Storage,54.32,4,0.0,6,9,3,0,2017,4,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Furniture,Furnishings,12.56,2,0.0,4,6,2,4,2015,19,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Paper,6.48,1,0.0,4,6,2,4,2015,19,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Envelopes,186.69,3,0.0,4,6,2,4,2015,19,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Paper,38.88,6,0.0,5,6,2,6,2017,18,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Paper,10.56,2,0.0,5,10,4,4,2016,7,1,0,1
First Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Paper,35.2,5,0.0,2,10,4,0,2017,9,1,0,0
Standard Class,Consumer,Los Angeles,California,90032,West,Furniture,Furnishings,9.24,3,0.0,6,9,3,3,2017,28,1,0,1
Second Class,Corporate,Los Angeles,California,90032,West,Technology,Accessories,100.0,4,0.0,4,10,4,0,2016,24,1,0,0
Second Class,Corporate,Los Angeles,California,90032,West,Technology,Accessories,359.98,2,0.0,4,10,4,0,2016,24,1,0,0
Same Day,Home Office,Los Angeles,California,90032,West,Office Supplies,Storage,481.32,4,0.0,0,12,4,4,2016,30,1,0,0
Standard Class,Corporate,Los Angeles,California,90032,West,Furniture,Furnishings,14.91,3,0.0,4,9,3,3,2015,24,1,0,1
Standard Class,Corporate,Los Angeles,California,90032,West,Office Supplies,Appliances,1158.12,4,0.0,4,9,3,3,2015,24,1,0,1
Standard Class,Home Office,Los Angeles,California,90032,West,Office Supplies,Art,56.3,2,0.0,5,12,4,3,2015,10,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Storage,1117.92,4,0.0,7,5,2,3,2015,14,1,0,1
Standard Class,Corporate,Los Angeles,California,90032,West,Technology,Accessories,149.95,5,0.0,5,9,3,1,2017,19,1,0,1
Standard Class,Corporate,Los Angeles,California,90032,West,Office Supplies,Art,23.32,2,0.0,5,9,3,1,2017,19,1,0,1
Standard Class,Corporate,Los Angeles,California,90032,West,Office Supplies,Art,16.74,3,0.0,5,9,3,1,2017,19,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Paper,19.05,3,0.0,7,4,2,1,2017,25,1,0,1
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Labels,18.9,3,0.0,6,7,3,3,2016,28,1,0,1
Second Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Storage,87.92,4,0.0,3,3,1,0,2016,28,1,0,0
Second Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Paper,5.98,1,0.0,3,3,1,0,2016,28,1,0,0
Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Storage,354.9,5,0.0,4,2,1,3,2017,9,1,0,1
Standard Class,Corporate,Los Angeles,California,90032,West,Furniture,Furnishings,167.84,8,0.0,7,5,2,0,2016,30,1,0,1
Standard Class,Corporate,Los Angeles,California,90032,West,Furniture,Furnishings,106.68,6,0.0,6,9,3,3,2015,10,1,0,1
First Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Appliances,250.26,6,0.0,2,12,4,4,2014,5,1,0,0
Standard Class,Corporate,Los Angeles,California,90032,West,Technology,Accessories,159.96,4,0.0,5,9,3,5,2017,9,1,0,1
First Class,Consumer,Los Angeles,California,90032,West,Technology,Accessories,299.94,6,0.0,3,12,4,5,2015,12,1,0,0
First Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Supplies,25.76,7,0.0,3,12,4,5,2015,12,1,0,0
First Class,Corporate,Los Angeles,California,90032,West,Office Supplies,Paper,11.76,2,0.0,2,12,4,0,2017,4,1,0,0
Second Class,Corporate,Los Angeles,California,90032,West,Office Supplies,Appliances,90.86,7,0.0,2,3,1,5,2017,18,1,0,0
